basin,region,site_name,sample,depth,unique,type,family,family_count,oto_count_total,sed_weight_whole_sample_kg,sed_weight_500_kg
Pacific,Gulf of Panama,Contadora,BF18-1-11,216,BF18-1-11-216,core,Sin_identificar,3,7,0.29876,0.08588
Pacific,Gulf of Panama,Contadora,BF18-1-11,231,BF18-1-11-231,core,Sciaenidae,1,7,0.31804,0.10458
Pacific,Gulf of Panama,Contadora,BF18-1-11,231,BF18-1-11-231,core,Pomacentridae,1,7,0.31804,0.10458
Pacific,Gulf of Panama,Contadora,BF18-1-11,231,BF18-1-11-231,core,Gobiidae,2,7,0.31804,0.10458
Pacific,Gulf of Panama,Contadora,BF18-1-11,231,BF18-1-11-231,core,Sin_identificar,3,7,0.31804,0.10458
Pacific,Gulf of Panama,Contadora,BF18-1-11,246,BF18-1-11-246,core,Gobiidae,1,3,0.29353,0.08041
Pacific,Gulf of Panama,Contadora,BF18-1-11,246,BF18-1-11-246,core,Serranidae,1,3,0.29353,0.08041
Pacific,Gulf of Panama,Contadora,BF18-1-11,246,BF18-1-11-246,core,Sin_identificar,1,3,0.29353,0.08041
Pacific,Gulf of Panama,Contadora,BF18-1-11,261,BF18-1-11-261,core,Gobiidae,3,7,0.30785,0.08747
Pacific,Gulf of Panama,Contadora,BF18-1-11,261,BF18-1-11-261,core,Haemulidae,1,7,0.30785,0.08747
Pacific,Gulf of Panama,Contadora,BF18-1-11,261,BF18-1-11-261,core,Apogonidae,1,7,0.30785,0.08747
Pacific,Gulf of Panama,Contadora,BF18-1-11,261,BF18-1-11-261,core,Sin_identificar,2,7,0.30785,0.08747
Pacific,Gulf of Panama,Contadora,BF18-1-11,276,BF18-1-11-276,core,Engraulidae,1,6,0.14505,0.0594
Pacific,Gulf of Panama,Contadora,BF18-1-11,276,BF18-1-11-276,core,Haemulidae,1,6,0.14505,0.0594
Pacific,Gulf of Panama,Contadora,BF18-1-11,276,BF18-1-11-276,core,Pomacentridae,1,6,0.14505,0.0594
Pacific,Gulf of Panama,Contadora,BF18-1-11,276,BF18-1-11-276,core,Gobiidae,3,6,0.14505,0.0594
Pacific,Gulf of Panama,Contadora,BF18-1-11,291,BF18-1-11-291,core,Gobiidae,6,12,0.25551,0.08688
Pacific,Gulf of Panama,Contadora,BF18-1-11,291,BF18-1-11-291,core,Apogonidae,1,12,0.25551,0.08688
Pacific,Gulf of Panama,Contadora,BF18-1-11,291,BF18-1-11-291,core,Ophidiidae,1,12,0.25551,0.08688
Pacific,Gulf of Panama,Contadora,BF18-1-11,291,BF18-1-11-291,core,Sin_identificar,4,12,0.25551,0.08688
Pacific,Gulf of Panama,Contadora,BF18-1-11,306,BF18-1-11-306,core,Gobiidae,8,13,0.26891,0.08111
Pacific,Gulf of Panama,Contadora,BF18-1-11,306,BF18-1-11-306,core,Ophidiidae,1,13,0.26891,0.08111
Pacific,Gulf of Panama,Contadora,BF18-1-11,306,BF18-1-11-306,core,Sin_identificar,4,13,0.26891,0.08111
Pacific,Gulf of Panama,Contadora,BF18-1-11,321,BF18-1-11-321,core,Apogonidae,1,11,0.18332,0.04929
Pacific,Gulf of Panama,Contadora,BF18-1-11,321,BF18-1-11-321,core,Gobiidae,4,11,0.18332,0.04929
Pacific,Gulf of Panama,Contadora,BF18-1-11,321,BF18-1-11-321,core,Sin_identificar,6,11,0.18332,0.04929
Pacific,Gulf of Panama,Contadora,BF18-1-11,336,BF18-1-11-336,core,Apogonidae,3,14,0.29977,0.07923
Pacific,Gulf of Panama,Contadora,BF18-1-11,336,BF18-1-11-336,core,Haemulidae,1,14,0.29977,0.07923
Pacific,Gulf of Panama,Contadora,BF18-1-11,336,BF18-1-11-336,core,Scorpaenidae,1,14,0.29977,0.07923
Pacific,Gulf of Panama,Contadora,BF18-1-11,336,BF18-1-11-336,core,Gobiidae,5,14,0.29977,0.07923
Pacific,Gulf of Panama,Contadora,BF18-1-11,336,BF18-1-11-336,core,Sin_identificar,4,14,0.29977,0.07923
Pacific,Gulf of Panama,Contadora,BF18-1-11,351,BF18-1-11-351,core,Gobiidae,2,3,0.15435,0.03413
Pacific,Gulf of Panama,Contadora,BF18-1-11,351,BF18-1-11-351,core,Labridae,1,3,0.15435,0.03413
Pacific,Gulf of Panama,Contadora,BF18-1-11,366,BF18-1-11-366,core,Gobiidae,6,13,0.27278,0.06835
Pacific,Gulf of Panama,Contadora,BF18-1-11,366,BF18-1-11-366,core,Apogonidae,1,13,0.27278,0.06835
Pacific,Gulf of Panama,Contadora,BF18-1-11,366,BF18-1-11-366,core,Scorpaenidae,1,13,0.27278,0.06835
Pacific,Gulf of Panama,Contadora,BF18-1-11,366,BF18-1-11-366,core,Engraulidae,1,13,0.27278,0.06835
Pacific,Gulf of Panama,Contadora,BF18-1-11,366,BF18-1-11-366,core,Sciaenidae,1,13,0.27278,0.06835
Pacific,Gulf of Panama,Contadora,BF18-1-11,366,BF18-1-11-366,core,Pomacentridae,1,13,0.27278,0.06835
Pacific,Gulf of Panama,Contadora,BF18-1-11,366,BF18-1-11-366,core,Sin_identificar,2,13,0.27278,0.06835
Pacific,Gulf of Panama,Contadora,BF18-1-12,5,BF18-1-12-5,core,.,0,0,0.15943,0.00331
Pacific,Gulf of Panama,Contadora,BF18-1-12,11,BF18-1-12-11,core,.,0,0,0.22598,0.02531
Pacific,Gulf of Panama,Contadora,BF18-1-12,15,BF18-1-12-15,core,Engraulidae,1,2,0.20039,0.0396
Pacific,Gulf of Panama,Contadora,BF18-1-12,15,BF18-1-12-15,core,Sin_identificar,1,2,0.20039,0.0396
Pacific,Gulf of Panama,Contadora,BF18-1-12,20,BF18-1-12-20,core,Engraulidae,1,1,0.26526,0.06479
Pacific,Gulf of Panama,Contadora,BF18-1-12,25,BF18-1-12-25,core,Pomacentridae,1,8,0.31031,0.06504
Pacific,Gulf of Panama,Contadora,BF18-1-12,25,BF18-1-12-25,core,Scorpaenidae,1,8,0.31031,0.06504
Pacific,Gulf of Panama,Contadora,BF18-1-12,25,BF18-1-12-25,core,Clupeidae,1,8,0.31031,0.06504
Pacific,Gulf of Panama,Contadora,BF18-1-12,25,BF18-1-12-25,core,Gobiidae,2,8,0.31031,0.06504
Pacific,Gulf of Panama,Contadora,BF18-1-12,25,BF18-1-12-25,core,Apogonidae,1,8,0.31031,0.06504
Pacific,Gulf of Panama,Contadora,BF18-1-12,25,BF18-1-12-25,core,Bregmacerotidae,1,8,0.31031,0.06504
Pacific,Gulf of Panama,Contadora,BF18-1-12,25,BF18-1-12-25,core,Sin_identificar,1,8,0.31031,0.06504
Pacific,Gulf of Panama,Contadora,BF18-1-12,30,BF18-1-12-30,core,Scorpaenidae,2,5,0.32292,0.08058
Pacific,Gulf of Panama,Contadora,BF18-1-12,30,BF18-1-12-30,core,Apogonidae,1,5,0.32292,0.08058
Pacific,Gulf of Panama,Contadora,BF18-1-12,30,BF18-1-12-30,core,Sin_identificar,1,5,0.32292,0.08058
Pacific,Gulf of Panama,Contadora,BF18-1-12,30,BF18-1-12-30,core,Engraulidae,1,5,0.32292,0.08058
Pacific,Gulf of Panama,Contadora,BF18-1-12,35,BF18-1-12-35,core,Pomacentridae,1,5,0.28143,0.07936
Pacific,Gulf of Panama,Contadora,BF18-1-12,35,BF18-1-12-35,core,Apogonidae,1,5,0.28143,0.07936
Pacific,Gulf of Panama,Contadora,BF18-1-12,35,BF18-1-12-35,core,Clupeidae,1,5,0.28143,0.07936
Pacific,Gulf of Panama,Contadora,BF18-1-12,35,BF18-1-12-35,core,Scorpaenidae,1,5,0.28143,0.07936
Pacific,Gulf of Panama,Contadora,BF18-1-12,35,BF18-1-12-35,core,Bythitidae,1,5,0.28143,0.07936
Pacific,Gulf of Panama,Contadora,BF18-1-12,40,BF18-1-12-40,core,Pomacentridae,4,5,0.41376,0.10816
Pacific,Gulf of Panama,Contadora,BF18-1-12,40,BF18-1-12-40,core,Sin_identificar,1,5,0.41376,0.10816
Pacific,Gulf of Panama,Contadora,BF18-1-12,45,BF18-1-12-45,core,Serranidae,1,2,0.26778,0.07312
Pacific,Gulf of Panama,Contadora,BF18-1-12,45,BF18-1-12-45,core,Sin_identificar,1,2,0.26778,0.07312
Pacific,Gulf of Panama,Contadora,BF18-1-12,50,BF18-1-12-50,core,Engraulidae,1,2,0.31307,0.09736
Pacific,Gulf of Panama,Contadora,BF18-1-12,50,BF18-1-12-50,core,Sin_identificar,1,2,0.31307,0.09736
Pacific,Gulf of Panama,Contadora,BF18-1-12,55,BF18-1-12-55,core,Scorpaenidae,1,3,0.29961,0.09197
Pacific,Gulf of Panama,Contadora,BF18-1-12,55,BF18-1-12-55,core,Gobiidae,1,3,0.29961,0.09197
Pacific,Gulf of Panama,Contadora,BF18-1-12,55,BF18-1-12-55,core,Sin_identificar,1,3,0.29961,0.09197
Pacific,Gulf of Panama,Contadora,BF18-1-12,60,BF18-1-12-60,core,Engraulidae,2,4,0.32914,0.08786
Pacific,Gulf of Panama,Contadora,BF18-1-12,60,BF18-1-12-60,core,Gobiidae,1,4,0.32914,0.08786
Pacific,Gulf of Panama,Contadora,BF18-1-12,60,BF18-1-12-60,core,Apogonidae,1,4,0.32914,0.08786
Pacific,Gulf of Panama,Contadora,BF18-1-12,65,BF18-1-12-65,core,Muraenidae,1,4,0.31904,0.08169
Pacific,Gulf of Panama,Contadora,BF18-1-12,65,BF18-1-12-65,core,Apogonidae,1,4,0.31904,0.08169
Pacific,Gulf of Panama,Contadora,BF18-1-12,65,BF18-1-12-65,core,Sin_identificar,2,4,0.31904,0.08169
Pacific,Gulf of Panama,Contadora,BF18-1-12,70,BF18-1-12-70,core,Engraulidae,1,5,0.26741,0.06917
Pacific,Gulf of Panama,Contadora,BF18-1-12,70,BF18-1-12-70,core,Gobiidae,2,5,0.26741,0.06917
Pacific,Gulf of Panama,Contadora,BF18-1-12,70,BF18-1-12-70,core,Pomacentridae,1,5,0.26741,0.06917
Pacific,Gulf of Panama,Contadora,BF18-1-12,70,BF18-1-12-70,core,Scorpaenidae,1,5,0.26741,0.06917
Pacific,Gulf of Panama,Contadora,BF18-1-12,75,BF18-1-12-75,core,.,0,0,0.31806,0.07009
Pacific,Gulf of Panama,Contadora,BF18-1-12,80,BF18-1-12-80,core,Pomacentridae,1,7,0.299,0.07208
Pacific,Gulf of Panama,Contadora,BF18-1-12,80,BF18-1-12-80,core,Gobiidae,4,7,0.299,0.07208
Pacific,Gulf of Panama,Contadora,BF18-1-12,80,BF18-1-12-80,core,Apogonidae,2,7,0.299,0.07208
Pacific,Gulf of Panama,Contadora,BF18-1-12,85,BF18-1-12-85,core,.,0,0,0.30703,0.07739
Pacific,Gulf of Panama,Contadora,BF18-1-12,90,BF18-1-12-90,core,Sin_identificar,2,2,0.30186,0.07576
Pacific,Gulf of Panama,Contadora,BF18-1-12,95,BF18-1-12-95,core,Apogonidae,1,2,0.34017,0.08806
Pacific,Gulf of Panama,Contadora,BF18-1-12,95,BF18-1-12-95,core,Sin_identificar,3,2,0.34017,0.08806
Pacific,Gulf of Panama,Contadora,BF18-1-12,100,BF18-1-12-100,core,Gobiidae,3,12,0.31419,0.07327
Pacific,Gulf of Panama,Contadora,BF18-1-12,100,BF18-1-12-100,core,Bythitidae,1,12,0.31419,0.07327
Pacific,Gulf of Panama,Contadora,BF18-1-12,100,BF18-1-12-100,core,Engraulidae,1,12,0.31419,0.07327
Pacific,Gulf of Panama,Contadora,BF18-1-12,100,BF18-1-12-100,core,Pomacentridae,1,12,0.31419,0.07327
Pacific,Gulf of Panama,Contadora,BF18-1-12,100,BF18-1-12-100,core,Sin_identificar,6,12,0.31419,0.07327
Pacific,Gulf of Panama,Contadora,BF18-1-12,105,BF18-1-12-105,core,Pomacentridae,1,2,0.2952,0.08023
Pacific,Gulf of Panama,Contadora,BF18-1-12,105,BF18-1-12-105,core,Gobiidae,1,2,0.2952,0.08023
Pacific,Gulf of Panama,Contadora,BF18-1-12,110,BF18-1-12-110,core,Pomacentridae,1,10,0.28475,0.08502
Pacific,Gulf of Panama,Contadora,BF18-1-12,110,BF18-1-12-110,core,Scorpaenidae,1,10,0.28475,0.08502
Pacific,Gulf of Panama,Contadora,BF18-1-12,110,BF18-1-12-110,core,Gobiidae,1,10,0.28475,0.08502
Pacific,Gulf of Panama,Contadora,BF18-1-12,110,BF18-1-12-110,core,Engraulidae,1,10,0.28475,0.08502
Pacific,Gulf of Panama,Contadora,BF18-1-12,110,BF18-1-12-110,core,Sin_identificar,6,10,0.28475,0.08502
Pacific,Gulf of Panama,Contadora,BF18-1-12,115,BF18-1-12-115,core,Engraulidae,1,7,0.29545,0.06707
Pacific,Gulf of Panama,Contadora,BF18-1-12,115,BF18-1-12-115,core,Gobiidae,2,7,0.29545,0.06707
Pacific,Gulf of Panama,Contadora,BF18-1-12,115,BF18-1-12-115,core,Scorpaenidae,1,7,0.29545,0.06707
Pacific,Gulf of Panama,Contadora,BF18-1-12,115,BF18-1-12-115,core,Apogonidae,1,7,0.29545,0.06707
Pacific,Gulf of Panama,Contadora,BF18-1-12,115,BF18-1-12-115,core,Sin_identificar,2,7,0.29545,0.06707
Pacific,Gulf of Panama,Contadora,BF18-1-12,120,BF18-1-12-120,core,Congridae,1,7,0.28738,0.09627
Pacific,Gulf of Panama,Contadora,BF18-1-12,120,BF18-1-12-120,core,Ophidiidae,1,7,0.28738,0.09627
Pacific,Gulf of Panama,Contadora,BF18-1-12,120,BF18-1-12-120,core,Haemulidae,1,7,0.28738,0.09627
Pacific,Gulf of Panama,Contadora,BF18-1-12,120,BF18-1-12-120,core,Apogonidae,1,7,0.28738,0.09627
Pacific,Gulf of Panama,Contadora,BF18-1-12,120,BF18-1-12-120,core,Gobiidae,1,7,0.28738,0.09627
Pacific,Gulf of Panama,Contadora,BF18-1-12,120,BF18-1-12-120,core,Sin_identificar,2,7,0.28738,0.09627
Pacific,Gulf of Panama,Contadora,BF18-1-12,125,BF18-1-12-125,core,Carapidae,1,8,0.30867,0.10465
Pacific,Gulf of Panama,Contadora,BF18-1-12,125,BF18-1-12-125,core,Gobiidae,2,8,0.30867,0.10465
Pacific,Gulf of Panama,Contadora,BF18-1-12,125,BF18-1-12-125,core,Sin_identificar,5,8,0.30867,0.10465
Pacific,Gulf of Panama,Contadora,BF18-1-12,130,BF18-1-12-130,core,Haemulidae,1,8,0.30616,0.09179
Pacific,Gulf of Panama,Contadora,BF18-1-12,130,BF18-1-12-130,core,Gobiidae,3,8,0.30616,0.09179
Pacific,Gulf of Panama,Contadora,BF18-1-12,130,BF18-1-12-130,core,Apogonidae,1,8,0.30616,0.09179
Pacific,Gulf of Panama,Contadora,BF18-1-12,130,BF18-1-12-130,core,Engraulidae,1,8,0.30616,0.09179
Pacific,Gulf of Panama,Contadora,BF18-1-12,130,BF18-1-12-130,core,Sin_identificar,2,8,0.30616,0.09179
Pacific,Gulf of Panama,Contadora,BF18-1-12,135,BF18-1-12-135,core,Gobiidae,2,5,0.29673,0.08337
Pacific,Gulf of Panama,Contadora,BF18-1-12,135,BF18-1-12-135,core,Engraulidae,1,5,0.29673,0.08337
Pacific,Gulf of Panama,Contadora,BF18-1-12,135,BF18-1-12-135,core,Sin_identificar,2,5,0.29673,0.08337
Pacific,Gulf of Panama,Contadora,BF18-1-12,139,BF18-1-12-139,core,Bregmacerotidae,1,14,0.27471,0.07979
Pacific,Gulf of Panama,Contadora,BF18-1-12,139,BF18-1-12-139,core,Apogonidae,1,14,0.27471,0.07979
Pacific,Gulf of Panama,Contadora,BF18-1-12,139,BF18-1-12-139,core,Labridae,1,14,0.27471,0.07979
Pacific,Gulf of Panama,Contadora,BF18-1-12,139,BF18-1-12-139,core,Gobiidae,2,14,0.27471,0.07979
Pacific,Gulf of Panama,Contadora,BF18-1-12,139,BF18-1-12-139,core,Serranidae,1,14,0.27471,0.07979
Pacific,Gulf of Panama,Contadora,BF18-1-12,139,BF18-1-12-139,core,Ophidiidae,1,14,0.27471,0.07979
Pacific,Gulf of Panama,Contadora,BF18-1-12,139,BF18-1-12-139,core,Sin_identificar,7,14,0.27471,0.07979
Pacific,Gulf of Panama,Contadora,BF18-1-12,144,BF18-1-12-144,core,Haemulidae,1,19,0.35606,0.0962
Pacific,Gulf of Panama,Contadora,BF18-1-12,144,BF18-1-12-144,core,Ophidiidae,2,19,0.35606,0.0962
Pacific,Gulf of Panama,Contadora,BF18-1-12,144,BF18-1-12-144,core,Scorpaenidae,2,19,0.35606,0.0962
Pacific,Gulf of Panama,Contadora,BF18-1-12,144,BF18-1-12-144,core,Apogonidae,4,19,0.35606,0.0962
Pacific,Gulf of Panama,Contadora,BF18-1-12,144,BF18-1-12-144,core,Engraulidae,1,19,0.35606,0.0962
Pacific,Gulf of Panama,Contadora,BF18-1-12,144,BF18-1-12-144,core,Gobiidae,3,19,0.35606,0.0962
Pacific,Gulf of Panama,Contadora,BF18-1-12,144,BF18-1-12-144,core,Sin_identificar,6,19,0.35606,0.0962
Pacific,Gulf of Panama,Contadora,BF18-1-12,149,BF18-1-12-149,core,Gobiidae,1,7,0.29749,0.09608
Pacific,Gulf of Panama,Contadora,BF18-1-12,149,BF18-1-12-149,core,Apogonidae,1,7,0.29749,0.09608
Pacific,Gulf of Panama,Contadora,BF18-1-12,149,BF18-1-12-149,core,Chaetodontidae,1,7,0.29749,0.09608
Pacific,Gulf of Panama,Contadora,BF18-1-12,149,BF18-1-12-149,core,Sin_identificar,4,7,0.29749,0.09608
Pacific,Gulf of Panama,Contadora,BF18-1-12,154,BF18-1-12-154,core,Gobiidae,6,12,0.32333,0.10932
Pacific,Gulf of Panama,Contadora,BF18-1-12,154,BF18-1-12-154,core,Labridae,1,12,0.32333,0.10932
Pacific,Gulf of Panama,Contadora,BF18-1-12,154,BF18-1-12-154,core,Scorpaenidae,1,12,0.32333,0.10932
Pacific,Gulf of Panama,Contadora,BF18-1-12,154,BF18-1-12-154,core,Engraulidae,1,12,0.32333,0.10932
Pacific,Gulf of Panama,Contadora,BF18-1-12,154,BF18-1-12-154,core,Sin_identificar,3,12,0.32333,0.10932
Pacific,Gulf of Panama,Contadora,BF18-1-12,159,BF18-1-12-159,core,Chaetodontidae,1,8,0.33175,0.10225
Pacific,Gulf of Panama,Contadora,BF18-1-12,159,BF18-1-12-159,core,Ophidiidae,1,8,0.33175,0.10225
Pacific,Gulf of Panama,Contadora,BF18-1-12,159,BF18-1-12-159,core,Gobiidae,1,8,0.33175,0.10225
Pacific,Gulf of Panama,Contadora,BF18-1-12,159,BF18-1-12-159,core,Sin_identificar,5,8,0.33175,0.10225
Pacific,Gulf of Panama,Contadora,BF18-1-12,164,BF18-1-12-164,core,Congridae,1,7,0.34137,0.10558
Pacific,Gulf of Panama,Contadora,BF18-1-12,164,BF18-1-12-164,core,Gobiidae,1,7,0.34137,0.10558
Pacific,Gulf of Panama,Contadora,BF18-1-12,164,BF18-1-12-164,core,Sin_identificar,5,7,0.34137,0.10558
Pacific,Gulf of Panama,Contadora,BF18-1-12,169,BF18-1-12-169,core,Gobiidae,1,11,0.3094,0.06841
Pacific,Gulf of Panama,Contadora,BF18-1-12,169,BF18-1-12-169,core,Bregmacerotidae,1,11,0.3094,0.06841
Pacific,Gulf of Panama,Contadora,BF18-1-12,169,BF18-1-12-169,core,Sin_identificar,9,11,0.3094,0.06841
Pacific,Gulf of Panama,Contadora,BF18-1-12,174,BF18-1-12-174,core,Apogonidae,1,4,0.31246,0.07847
Pacific,Gulf of Panama,Contadora,BF18-1-12,174,BF18-1-12-174,core,Ophidiidae,1,4,0.31246,0.07847
Pacific,Gulf of Panama,Contadora,BF18-1-12,174,BF18-1-12-174,core,Sin_identificar,2,4,0.31246,0.07847
Pacific,Gulf of Panama,Contadora,BF18-1-12,179,BF18-1-12-179,core,Scorpaenidae,1,5,0.34093,0.09741
Pacific,Gulf of Panama,Contadora,BF18-1-12,179,BF18-1-12-179,core,Sin_identificar,4,5,0.34093,0.09741
Pacific,Gulf of Panama,Contadora,BF18-1-12,184,BF18-1-12-184,core,Gobiidae,5,23,0.33694,0.10931
Pacific,Gulf of Panama,Contadora,BF18-1-12,184,BF18-1-12-184,core,Bregmacerotidae,1,23,0.33694,0.10931
Pacific,Gulf of Panama,Contadora,BF18-1-12,184,BF18-1-12-184,core,Gerreidae,1,23,0.33694,0.10931
Pacific,Gulf of Panama,Contadora,BF18-1-12,184,BF18-1-12-184,core,Sin_identificar,16,23,0.33694,0.10931
Pacific,Gulf of Panama,Contadora,BF18-1-12,189,BF18-1-12-189,core,Sciaenidae,1,14,0.33826,0.10702
Pacific,Gulf of Panama,Contadora,BF18-1-12,189,BF18-1-12-189,core,Apogonidae,2,14,0.33826,0.10702
Pacific,Gulf of Panama,Contadora,BF18-1-12,189,BF18-1-12-189,core,Scorpaenidae,2,14,0.33826,0.10702
Pacific,Gulf of Panama,Contadora,BF18-1-12,189,BF18-1-12-189,core,Engraulidae,1,14,0.33826,0.10702
Pacific,Gulf of Panama,Contadora,BF18-1-12,189,BF18-1-12-189,core,Gobiidae,4,14,0.33826,0.10702
Pacific,Gulf of Panama,Contadora,BF18-1-12,189,BF18-1-12-189,core,Sin_identificar,4,14,0.33826,0.10702
Pacific,Gulf of Panama,Contadora,BF18-1-12,194,BF18-1-12-194,core,Scorpaenidae,2,12,0.29352,0.09605
Pacific,Gulf of Panama,Contadora,BF18-1-12,194,BF18-1-12-194,core,Gobiidae,1,12,0.29352,0.09605
Pacific,Gulf of Panama,Contadora,BF18-1-12,194,BF18-1-12-194,core,Sin_identificar,9,12,0.29352,0.09605
Pacific,Gulf of Panama,Contadora,BF18-1-12,199,BF18-1-12-199,core,Engraulidae,1,10,0.33685,0.08513
Pacific,Gulf of Panama,Contadora,BF18-1-12,199,BF18-1-12-199,core,Apogonidae,1,10,0.33685,0.08513
Pacific,Gulf of Panama,Contadora,BF18-1-12,199,BF18-1-12-199,core,Labridae,1,10,0.33685,0.08513
Pacific,Gulf of Panama,Contadora,BF18-1-12,199,BF18-1-12-199,core,Gobiidae,2,10,0.33685,0.08513
Pacific,Gulf of Panama,Contadora,BF18-1-12,199,BF18-1-12-199,core,Sin_identificar,5,10,0.33685,0.08513
Pacific,Gulf of Panama,Contadora,BF18-1-12,204,BF18-1-12-204,core,Gobiidae,3,5,0.30993,0.07731
Pacific,Gulf of Panama,Contadora,BF18-1-12,204,BF18-1-12-204,core,Sin_identificar,2,5,0.30993,0.07731
Pacific,Gulf of Panama,Contadora,BF18-1-12,209,BF18-1-12-209,core,Gobiidae,4,16,0.35633,0.1037
Pacific,Gulf of Panama,Contadora,BF18-1-12,209,BF18-1-12-209,core,Bregmacerotidae,1,16,0.35633,0.1037
Pacific,Gulf of Panama,Contadora,BF18-1-12,209,BF18-1-12-209,core,Engraulidae,1,16,0.35633,0.1037
Pacific,Gulf of Panama,Contadora,BF18-1-12,209,BF18-1-12-209,core,Pomacentridae,1,16,0.35633,0.1037
Pacific,Gulf of Panama,Contadora,BF18-1-12,209,BF18-1-12-209,core,Sin_identificar,8,16,0.35633,0.1037
Pacific,Gulf of Panama,Contadora,BF18-1-12,214,BF18-1-12-214,core,Gobiidae,8,25,0.32503,0.10014
Pacific,Gulf of Panama,Contadora,BF18-1-12,214,BF18-1-12-214,core,Apogonidae,2,25,0.32503,0.10014
Pacific,Gulf of Panama,Contadora,BF18-1-12,214,BF18-1-12-214,core,Scorpaenidae,1,25,0.32503,0.10014
Pacific,Gulf of Panama,Contadora,BF18-1-12,214,BF18-1-12-214,core,Sin_identificar,14,25,0.32503,0.10014
Pacific,Gulf of Panama,Contadora,BF18-1-12,219,BF18-1-12-219,core,Apogonidae,2,15,0.35464,0.09105
Pacific,Gulf of Panama,Contadora,BF18-1-12,219,BF18-1-12-219,core,Labridae,1,15,0.35464,0.09105
Pacific,Gulf of Panama,Contadora,BF18-1-12,219,BF18-1-12-219,core,Gobiidae,9,15,0.35464,0.09105
Pacific,Gulf of Panama,Contadora,BF18-1-12,219,BF18-1-12-219,core,Sin_identificar,2,15,0.35464,0.09105
Pacific,Gulf of Panama,Contadora,BF18-1-12,224,BF18-1-12-224,core,Bythitidae,1,12,0.37243,0.10243
Pacific,Gulf of Panama,Contadora,BF18-1-12,224,BF18-1-12-224,core,Haemulidae,2,12,0.37243,0.10243
Pacific,Gulf of Panama,Contadora,BF18-1-12,224,BF18-1-12-224,core,Gobiidae,2,12,0.37243,0.10243
Pacific,Gulf of Panama,Contadora,BF18-1-12,224,BF18-1-12-224,core,Engraulidae,2,12,0.37243,0.10243
Pacific,Gulf of Panama,Contadora,BF18-1-12,224,BF18-1-12-224,core,Sin_identificar,5,12,0.37243,0.10243
Pacific,Gulf of Panama,Contadora,BF18-1-12,229,BF18-1-12-229,core,Batrachoididae,1,7,0.3296,0.08627
Pacific,Gulf of Panama,Contadora,BF18-1-12,229,BF18-1-12-229,core,Sciaenidae,1,7,0.3296,0.08627
Pacific,Gulf of Panama,Contadora,BF18-1-12,229,BF18-1-12-229,core,Scorpaenidae,1,7,0.3296,0.08627
Pacific,Gulf of Panama,Contadora,BF18-1-12,229,BF18-1-12-229,core,Engraulidae,1,7,0.3296,0.08627
Pacific,Gulf of Panama,Contadora,BF18-1-12,229,BF18-1-12-229,core,Gobiidae,1,7,0.3296,0.08627
Pacific,Gulf of Panama,Contadora,BF18-1-12,229,BF18-1-12-229,core,Sin_identificar,2,7,0.3296,0.08627
Pacific,Gulf of Panama,Contadora,BF18-1-12,234,BF18-1-12-234,core,Pomacentridae,1,4,0.33851,0.08362
Pacific,Gulf of Panama,Contadora,BF18-1-12,234,BF18-1-12-234,core,Scorpaenidae,1,4,0.33851,0.08362
Pacific,Gulf of Panama,Contadora,BF18-1-12,234,BF18-1-12-234,core,Gobiidae,1,4,0.33851,0.08362
Pacific,Gulf of Panama,Contadora,BF18-1-12,234,BF18-1-12-234,core,Sin_identificar,1,4,0.33851,0.08362
Pacific,Gulf of Panama,Contadora,BF18-1-12,239,BF18-1-12-239,core,Gobiidae,5,9,0.33637,0.10361
Pacific,Gulf of Panama,Contadora,BF18-1-12,239,BF18-1-12-239,core,Apogonidae,3,9,0.33637,0.10361
Pacific,Gulf of Panama,Contadora,BF18-1-12,239,BF18-1-12-239,core,Sin_identificar,1,9,0.33637,0.10361
Pacific,Gulf of Panama,Contadora,BF18-1-13,5,BF18-1-13-5,core,.,0,0,0.14837,0.01814
Pacific,Gulf of Panama,Contadora,BF18-1-13,20,BF18-1-13-20,core,Pomacentridae,1,4,0.24985,0.04733
Pacific,Gulf of Panama,Contadora,BF18-1-13,20,BF18-1-13-20,core,Gobiidae,2,4,0.24985,0.04733
Pacific,Gulf of Panama,Contadora,BF18-1-13,20,BF18-1-13-20,core,Sin_identificar,1,4,0.24985,0.04733
Pacific,Gulf of Panama,Contadora,BF18-1-13,35,BF18-1-13-35,core,.,0,0,0.29215,0.04834
Pacific,Gulf of Panama,Contadora,BF18-1-13,50,BF18-1-13-50,core,Scorpaenidae,2,3,0.32595,0.08023
Pacific,Gulf of Panama,Contadora,BF18-1-13,50,BF18-1-13-50,core,Sin_identificar,1,3,0.32595,0.08023
Pacific,Gulf of Panama,Contadora,BF18-1-13,65,BF18-1-13-65,core,Apogonidae,1,1,0.28259,0.06553
Pacific,Gulf of Panama,Contadora,BF18-1-13,80,BF18-1-13-80,core,Sin_identificar,1,1,0.293,0.055
Pacific,Gulf of Panama,Contadora,BF18-1-13,95,BF18-1-13-95,core,Scorpaenidae,2,2,0.24677,0.06261
Pacific,Gulf of Panama,Contadora,BF18-1-13,110,BF18-1-13-110,core,Haemulidae,3,5,0.23829,0.05785
Pacific,Gulf of Panama,Contadora,BF18-1-13,110,BF18-1-13-110,core,Sin_identificar,1,5,0.23829,0.05785
